label,rsi,macd,cci,is_above_sma50,is_above_ema50,is_above_sma100,is_above_ema100,volume,volatility,momentum,oversold,overbought,rsi_macd,close_mean_window,close_std_window,rsi_mean_window,rsi_std_window
0,40.42,-2850.92,-54.01,0,0,0,0,36541828520.0,0.06,516.96875,0,0,-115229.87,50264.15,5624.56,39.66,6.08
0,38.01,-2795.18,-54.25,0,0,0,0,27268150947.0,0.06,-1235.0390630000038,0,0,-106243.81,49930.05,5423.45,39.44,5.8
0,35.32,-2836.39,-156.15,0,0,0,0,32902725329.0,0.06,-1451.5859380000038,0,0,-100169.53,49650.58,5325.8,39.36,5.75
0,37.43,-2784.77,-128.1,0,0,0,0,26098292690.0,0.06,629.5234380000038,0,0,-104223.67,49353.57,5222.33,39.21,5.71
0,37.14,-2723.9,-81.31,0,0,0,0,25154053861.0,0.06,-146.85156299999653,0,0,-101166.25,49114.78,5202.55,39.21,5.71
0,37.77,-2631.35,-97.39,0,0,0,0,30961902129.0,0.06,173.2148440000019,0,0,-99376.45,48846.33,5152.4,39.11,5.72
0,44.79,-2364.81,24.17,0,0,0,0,27055803928.0,0.05,2050.535155999998,0,0,-105931.55,48534.58,5059.39,38.87,5.73
0,43.99,-2153.62,79.98,0,0,0,0,24447979559.0,0.05,-308.5859369999962,0,0,-94744.41,48169.45,5114.71,38.53,6.06
0,50.65,-1791.61,152.0,0,0,0,0,28223878108.0,0.05,2158.1953129999965,0,0,-90744.0,47820.94,5274.02,38.22,6.49
0,50.76,-1484.57,174.35,0,0,0,0,24367912228.0,0.05,16.144531999998435,0,0,-75356.0,47471.89,5322.47,37.97,6.63
0,49.52,-1258.39,121.58,0,0,0,0,19030650914.0,0.05,-425.0585940000019,0,0,-62315.76,47150.15,5374.07,37.79,6.72
0,50.77,-1036.56,109.44,0,0,0,0,20964372926.0,0.05,380.8242190000019,0,0,-52628.85,46817.02,5365.82,37.59,6.76
0,50.18,-864.44,108.2,0,0,0,0,24324345758.0,0.05,-162.1914059999981,0,0,-43373.46,46542.96,5441.57,37.5,6.82
0,40.84,-963.16,-9.19,0,0,0,0,33430376883.0,0.05,-3091.003905999998,0,0,-39335.95,46253.18,5464.34,37.38,6.85
0,37.99,-1120.8,-78.44,0,0,0,0,30049226299.0,0.05,-1179.1601560000054,0,0,-42575.79,45934.09,5379.21,37.21,6.77
0,40.84,-1173.03,-66.1,0,0,0,0,26686491018.0,0.05,687.5195309999981,0,0,-47907.13,45611.66,5243.46,37.05,6.64
0,38.57,-1270.12,-75.16,0,0,0,0,36974172400.0,0.05,-862.9257810000054,0,0,-48987.1,45298.75,5120.29,36.91,6.55
0,43.89,-1221.6,-61.42,0,0,0,0,24582667004.0,0.05,1375.066405999998,0,0,-53617.24,44991.42,4952.08,36.82,6.46
0,42.9,-1196.91,-58.68,0,0,0,0,27951569547.0,0.05,-335.7070309999981,0,0,-51348.09,44700.69,4784.23,36.78,6.42
0,40.35,-1234.69,-93.08,0,0,0,0,33071628362.0,0.05,-885.4257810000054,0,0,-49824.33,44427.82,4742.8,36.73,6.43
0,38.79,-1294.94,-90.23,0,0,0,0,42494677905.0,0.05,-561.2773439999946,0,0,-50226.41,44230.34,4791.29,36.82,6.38
0,33.05,-1513.14,-138.17,0,0,0,0,36851084859.0,0.05,-2330.355469000002,0,0,-50003.25,44101.36,4756.43,37.22,6.79
0,32.15,-1699.4,-158.6,0,0,0,0,30208048289.0,0.05,-404.5820310000054,0,0,-54632.48,43951.5,4692.4,37.55,7.18
1,28.83,-1953.85,-182.76,0,0,0,0,84196607520.0,0.05,-1595.6679689999946,1,0,-56336.11,43815.64,4613.06,37.93,7.68
1,29.69,-2116.89,-155.59,0,0,0,0,28066355845.0,0.05,172.4765619999962,1,0,-62851.99,43706.38,4530.17,38.39,8.32
1,30.6,-2206.33,-112.17,0,0,0,0,21294384372.0,0.05,176.875,0,0,-67512.39,43648.12,4501.08,38.94,8.88
1,30.38,-2258.47,-109.9,0,0,0,0,32104232331.0,0.05,-88.96875,0,0,-68622.17,43600.51,4477.71,39.51,9.38
1,35.34,-2200.62,-66.86,0,0,0,0,26327648900.0,0.05,916.3476560000054,0,0,-77766.87,43505.47,4414.45,39.89,9.75
0,41.31,-2033.44,-27.05,0,0,0,0,33499938689.0,0.05,1206.921875,0,0,-83992.74,43379.4,4332.08,40.14,9.94
0,37.17,-1987.58,-33.86,0,0,0,0,47691135082.0,0.05,-1355.171875,0,0,-73882.5,43305.74,4312.18,40.48,10.06
0,39.61,-1888.46,-37.5,0,0,0,0,23577403399.0,0.05,500.828125,0,0,-74798.61,43233.36,4292.76,40.82,10.15
0,39.99,-1783.08,-15.82,0,0,0,0,18371348298.0,0.04,75.5,0,0,-71308.08,43129.92,4229.58,41.07,10.33
1,39.77,-1685.27,-9.5,0,0,0,0,17902097845.0,0.04,-58.160156999998435,0,0,-67022.05,43079.26,4192.69,41.48,10.7
1,36.78,-1658.3,-42.22,0,0,0,0,21690904261.0,0.04,-867.5703130000038,0,0,-60990.59,43042.54,4174.65,41.88,10.92
0,37.51,-1608.3,-51.19,0,0,0,0,22417209227.0,0.04,125.55859399999463,0,0,-60330.49,42939.08,4156.92,42.01,10.91
0,35.29,-1601.15,-69.67,0,0,0,0,23091543258.0,0.04,-629.7109379999965,0,0,-56501.21,42829.64,4143.92,42.12,10.89
0,31.86,-1662.17,-84.59,0,0,0,0,20382033940.0,0.04,-1063.609375,0,0,-52956.12,42718.85,4124.12,42.22,10.88
1,22.51,-2027.93,-318.02,0,0,0,0,43011992031.0,0.06,-4242.289063000004,1,0,-45650.05,42546.63,4079.24,42.12,10.89
1,20.34,-2405.22,-280.02,0,0,0,0,39714385405.0,0.06,-1441.339844000002,1,0,-48919.18,42357.24,4060.32,41.97,10.92
1,26.97,-2573.97,-171.23,0,0,0,0,26017975951.0,0.06,1229.4453129999965,1,0,-69413.09,42152.34,3941.58,41.8,10.87
1,28.9,-2646.73,-128.54,0,0,0,0,41856658597.0,0.06,378.59375,1,0,-76482.53,41930.61,3824.44,41.58,10.82
1,30.47,-2649.67,-83.03,0,0,0,0,26428189594.0,0.06,299.19921800000157,0,0,-80728.78,41732.3,3687.56,41.46,10.77
1,30.22,-2629.9,-57.63,0,0,0,0,31324598034.0,0.06,-98.3945309999981,0,0,-79483.77,41542.21,3506.25,41.38,10.71
1,31.88,-2561.62,-63.13,0,0,0,0,25041426629.0,0.06,296.3554690000019,0,0,-81653.9,41353.11,3313.13,41.3,10.66
0,35.59,-2427.39,-41.11,0,0,0,0,22238830523.0,0.06,655.8867180000016,0,0,-86381.91,41191.15,3243.96,41.29,10.66
1,37.59,-2266.33,-17.37,0,0,0,0,17194183075.0,0.05,357.4648439999946,0,0,-85194.13,41137.85,3182.33,41.63,10.88
1,36.82,-2131.92,-14.26,0,0,0,0,14643548444.0,0.05,-234.31640600000537,0,0,-78501.14,41091.56,3112.78,41.97,11.17
1,40.2,-1957.2,-2.02,0,0,0,0,20734730465.0,0.05,562.84375,0,0,-78681.45,41052.51,3060.78,42.32,11.39
1,41.74,-1777.26,44.64,0,0,0,0,20288500328.0,0.05,261.50781299999653,0,0,-74190.9,40966.69,2942.78,42.49,11.5
1,35.04,-1758.84,5.61,0,0,0,0,19155189416.0,0.05,-1790.730469000002,0,0,-61631.46,40832.14,2831.82,42.53,11.51
1,36.28,-1708.28,-18.68,0,0,0,0,18591534769.0,0.05,209.796875,0,0,-61979.71,40716.44,2740.84,42.63,11.51
0,55.86,-1302.49,197.14,0,0,0,0,29412210792.0,0.05,4351.609375,0,0,-72755.14,40593.86,2671.6,42.71,11.5
0,55.61,-974.48,225.27,0,0,0,0,19652846215.0,0.05,-60.31640600000537,0,0,-54186.8,40503.58,2662.41,42.87,11.43
0,58.87,-628.91,190.12,0,0,0,0,16142097334.0,0.04,971.3125,0,0,-37021.63,40431.06,2649.04,43.08,11.35
0,63.15,-237.09,179.17,1,1,0,0,28641855926.0,0.04,1433.503905999998,0,0,-14972.68,40438.03,2652.61,43.51,11.29
0,63.94,94.78,152.81,1,1,0,0,33079398868.0,0.04,263.7929689999946,0,0,6059.97,40400.38,2650.21,43.8,11.16
0,64.59,371.29,122.11,1,1,0,0,23245887300.0,0.04,242.09375,0,0,23979.68,40349.29,2650.63,44.05,11.03
0,60.49,521.98,104.37,1,1,0,0,32142048537.0,0.04,-782.6875,0,0,31572.89,40301.47,2649.94,44.31,10.89
0,54.88,541.78,56.98,0,0,0,0,26954925781.0,0.05,-1163.191405999998,0,0,29731.96,40221.36,2648.98,44.45,10.83
0,54.12,538.08,39.37,0,0,0,0,18152390304.0,0.04,-167.8320309999981,0,0,29118.18,40151.16,2604.92,44.58,10.84
0,53.88,525.3,31.08,1,0,0,0,14741589015.0,0.04,-39.050780999998096,0,0,28305.01,40097.84,2587.37,44.76,10.8
0,55.58,540.37,26.93,1,0,0,0,20827783012.0,0.04,429.5195310000054,0,0,30035.34,40065.78,2561.54,44.99,10.84
0,63.07,704.63,76.72,1,1,0,0,22721659051.0,0.04,1988.738280999998,0,0,44439.12,40029.28,2532.16,45.2,10.87
0,59.72,776.36,77.85,1,1,0,0,19792547657.0,0.04,-616.4179690000019,0,0,46367.5,40007.76,2510.99,45.46,10.92
1,45.29,550.59,-73.1,0,0,0,0,26246662813.0,0.05,-3399.0585939999946,0,0,24936.31,40006.78,2510.11,45.78,10.95
1,43.61,326.98,-170.22,0,0,0,0,23310007704.0,0.05,-521.15625,0,0,14259.34,39988.29,2496.49,46.04,10.94
1,44.01,155.33,-156.31,0,0,0,0,13736557863.0,0.04,96.13281200000347,0,0,6836.46,39977.37,2490.13,46.32,10.87
1,38.52,-115.8,-178.43,0,0,0,0,18340576452.0,0.05,-1686.7226569999984,0,0,-4460.72,40004.88,2507.24,46.72,10.79
1,34.78,-435.08,-170.29,0,0,0,0,29280402798.0,0.05,-1347.9296879999965,0,0,-15130.16,40110.39,2490.82,47.31,10.41
1,40.35,-583.68,-136.43,0,0,0,0,25493150450.0,0.05,1217.2578130000038,0,0,-23553.66,40256.79,2449.37,47.98,9.96
1,37.53,-772.39,-106.66,0,0,0,0,21849073843.0,0.05,-988.7109370000035,0,0,-28987.14,40389.12,2448.81,48.56,9.74
1,42.1,-828.79,-107.53,0,0,0,0,46383802093.0,0.05,1054.042969000002,0,0,-34891.27,40517.75,2455.43,49.12,9.57
1,45.74,-793.21,-45.73,0,0,0,0,26545599159.0,0.05,880.4726559999981,0,0,-36278.59,40679.49,2540.26,49.75,9.59
1,45.36,-764.99,-30.96,0,0,0,0,17467554129.0,0.05,-107.93359300000157,0,0,-34697.54,40847.95,2621.64,50.4,9.58
1,40.7,-845.47,-58.43,0,0,0,0,23450127612.0,0.05,-1388.9140630000038,0,0,-34412.49,41017.25,2710.06,51.03,9.61
1,58.66,-461.47,62.91,1,1,0,0,35690014104.0,0.05,5487.234375,0,0,-27068.92,41169.36,2784.92,51.56,9.64
1,61.33,-62.71,156.99,1,1,0,1,32479047645.0,0.05,1160.1328130000038,0,0,-3845.72,41290.68,2811.74,51.93,9.53
1,59.79,216.09,159.69,1,1,0,0,29183112630.0,0.05,-433.5,0,0,12919.16,41427.79,2848.21,52.35,9.42
1,54.72,314.6,101.39,1,1,0,0,24967782593.0,0.05,-1473.40625,0,0,17214.93,41548.87,2877.78,52.68,9.34
1,45.39,123.82,8.16,0,0,0,0,28516271427.0,0.06,-3320.535155999998,0,0,5620.65,41675.27,2921.49,53.02,9.31
1,46.18,-6.09,-21.02,0,0,0,0,16975917450.0,0.06,252.13671899999463,0,0,-281.0,41833.79,2923.33,53.48,9.09
1,43.66,-186.02,-37.71,0,0,0,0,19745229902.0,0.06,-984.2148440000019,0,0,-8121.69,41971.52,2896.99,53.82,8.82
1,42.75,-353.42,-57.12,0,0,0,0,28546143503.0,0.06,-367.265625,0,0,-15107.15,41999.48,2900.6,53.67,8.86
1,45.09,-426.69,-46.07,0,0,0,0,25776583476.0,0.05,677.3671869999962,0,0,-19237.46,42033.3,2906.0,53.55,8.88
1,54.67,-220.32,32.54,1,1,0,0,32284121034.0,0.05,3240.109375,0,0,-12045.89,42031.25,2905.78,53.3,8.95
1,47.65,-259.18,-11.13,0,0,0,0,31078064711.0,0.06,-2536.609375,0,0,-12349.13,42013.91,2897.95,53.01,8.91
1,46.04,-337.92,-52.21,0,0,0,0,26364890465.0,0.06,-644.9960940000019,0,0,-15557.51,41982.58,2885.12,52.68,8.87
1,46.37,-387.07,-54.16,0,0,0,0,14616450657.0,0.05,109.546875,0,0,-17948.15,41903.62,2885.47,52.2,9.01
1,43.59,-505.27,-83.35,0,0,0,0,17300745310.0,0.05,-1035.0625,0,0,-22022.79,41847.26,2886.05,51.83,9.12
1,49.24,-447.16,-47.56,0,0,0,0,24322159070.0,0.05,1820.4375,0,0,-22018.75,41826.91,2886.41,51.63,9.19
1,48.3,-422.71,-35.27,0,0,0,0,23934000868.0,0.05,-325.4648440000019,0,0,-20416.72,41789.06,2895.97,51.38,9.32
0,53.56,-254.73,66.98,1,1,0,0,39616916192.0,0.05,1808.359375,0,0,-13643.37,41762.11,2899.75,51.19,9.39
0,52.94,-135.58,127.52,1,1,0,0,22009601093.0,0.05,-189.4648440000019,0,0,-7177.75,41726.66,2902.71,50.95,9.46
0,55.39,27.11,138.21,1,1,0,0,34421564942.0,0.05,856.3164059999981,0,0,1501.44,41647.01,2889.88,50.56,9.45
0,56.51,185.33,139.3,1,1,0,0,19664853187.0,0.04,396.0039060000054,0,0,10472.6,41595.61,2875.87,50.31,9.4
1,53.04,231.97,90.24,1,1,0,0,20127946682.0,0.04,-943.5820309999981,0,0,12304.62,41611.42,2872.61,50.34,9.39
1,52.42,252.32,56.84,1,1,0,0,24615543271.0,0.04,-168.13671899999463,0,0,13226.79,41633.45,2865.43,50.4,9.36
0,56.57,367.56,106.97,1,1,1,0,32004652376.0,0.04,1284.703125,0,0,20791.54,41640.09,2862.33,50.39,9.36
0,58.2,496.27,115.69,1,1,1,1,25242943069.0,0.04,528.578125,0,0,28883.91,41661.55,2842.72,50.42,9.33
0,61.34,676.65,142.5,1,1,1,1,31042992291.0,0.04,1074.28125,0,0,41503.66,41701.08,2794.23,50.5,9.21
0,62.44,841.2,153.94,1,1,1,1,30574413034.0,0.04,384.1835940000019,0,0,52523.24,41720.48,2774.16,50.49,9.23
0,62.89,972.66,136.57,1,1,1,1,16950455995.0,0.04,150.96875,0,0,61166.29,41772.31,2719.12,50.61,9.1
0,68.95,1249.62,171.73,1,1,1,1,28160889722.0,0.04,2315.1367189999946,0,0,86161.4,41768.78,2723.79,50.52,9.21
0,69.66,1476.9,173.69,1,1,1,1,36362175703.0,0.03,306.15234300000157,0,0,102877.86,41769.22,2723.37,50.46,9.25
0,70.45,1665.08,144.93,1,1,1,1,31397059069.0,0.03,365.2929690000019,0,1,117312.47,41780.18,2713.8,50.45,9.26
0,68.15,1761.39,110.5,1,1,1,1,29333883962.0,0.03,-394.234375,0,0,120046.88,41794.94,2693.67,50.45,9.26
0,60.16,1695.2,66.89,1,1,1,1,33327427106.0,0.03,-1523.4726569999984,0,0,101981.15,41705.13,2737.25,50.11,9.34
0,62.47,1683.29,46.88,1,1,1,1,38162644287.0,0.03,727.4804680000016,0,0,105155.8,41608.65,2746.02,49.78,9.29
0,60.37,1621.86,53.72,1,1,1,1,29336594194.0,0.03,-416.5507809999981,0,0,97919.36,41520.21,2757.05,49.49,9.25
0,62.3,1601.88,54.08,1,1,1,1,25414397610.0,0.03,594.4375,0,0,99803.11,41443.14,2796.01,49.23,9.32
0,62.87,1581.46,36.88,1,1,1,1,32499785455.0,0.03,177.40234300000157,0,0,99421.53,41452.33,2789.22,49.28,9.31
0,57.08,1462.35,21.58,1,1,1,1,29640604055.0,0.03,-1068.515625,0,0,83463.89,41406.01,2846.73,49.15,9.41
0,46.84,1164.96,-124.13,1,1,1,0,39393395788.0,0.04,-2337.617188000004,0,0,54567.03,41367.01,2904.04,49.03,9.52
0,48.11,942.38,-158.56,1,1,1,0,26101973106.0,0.04,296.3476559999981,0,0,45335.98,41325.04,2970.34,48.91,9.65
0,43.53,660.25,-167.21,1,0,1,0,27215995394.0,0.04,-1217.4726560000054,0,0,28742.21,41248.35,3095.99,48.69,9.88
0,45.79,471.12,-146.92,1,0,1,0,16050772496.0,0.04,500.0585940000019,0,0,21572.5,41056.78,3396.73,48.2,10.32
0,43.61,271.75,-115.35,1,0,1,0,17654475582.0,0.04,-573.4179690000019,0,0,11850.57,40918.83,3626.66,47.88,10.64
0,35.17,-101.8,-155.63,0,0,0,0,33949912166.0,0.04,-2679.1367189999946,0,0,-3580.71,40757.22,3929.88,47.53,11.04
0,38.08,-345.02,-139.76,0,0,0,0,30991500854.0,0.04,593.46875,0,0,-13138.6,40595.64,4200.64,47.18,11.41
0,42.82,-448.72,-100.59,0,0,0,0,27691105228.0,0.04,1043.1601560000054,0,0,-19215.48,40455.2,4430.86,46.9,11.71
0,39.01,-623.07,-99.27,0,0,0,0,24342001973.0,0.04,-1224.703125,0,0,-24307.1,40298.39,4624.27,46.59,11.9
0,41.81,-703.28,-87.36,0,0,0,0,21756855753.0,0.04,614.0625,0,0,-29404.39,40166.69,4764.34,46.38,11.97
0,41.38,-768.39,-77.69,0,0,0,0,16833150693.0,0.04,-127.8320309999981,0,0,-31798.7,39981.76,4941.42,46.04,12.07
0,39.03,-867.08,-79.97,0,0,0,0,19087633042.0,0.04,-700.8242190000019,0,0,-33841.86,39809.21,5088.58,45.74,12.11
0,44.37,-846.04,-64.2,0,0,0,0,33705182072.0,0.04,1105.011719000002,0,0,-37541.0,39594.77,5275.43,45.35,12.19
0,47.4,-765.95,-5.29,0,0,1,0,25303206547.0,0.04,674.5742190000019,0,0,-36305.88,39400.08,5395.81,45.04,12.14
0,46.88,-704.71,20.32,0,0,1,0,27819532341.0,0.04,-127.36718800000381,0,0,-33035.63,39202.58,5545.45,44.75,12.15
0,43.48,-716.26,11.47,0,0,0,0,35372786395.0,0.04,-844.1523440000019,0,0,-31143.29,39011.67,5678.67,44.49,12.16
0,40.54,-779.94,-82.52,0,0,0,0,28011716745.0,0.04,-785.5429680000016,0,0,-31618.32,38814.37,5768.8,44.22,12.07
0,39.61,-841.17,-112.66,0,0,0,0,16138021249.0,0.04,-251.9921869999962,0,0,-33318.6,38588.24,5875.62,43.87,11.96
0,39.54,-880.94,-128.12,0,0,0,0,17964398167.0,0.04,-9.082030999998096,0,0,-34835.01,38353.73,5942.71,43.51,11.76
0,45.22,-823.17,-79.64,0,0,0,0,35445730570.0,0.04,985.703125,0,0,-37219.99,38111.33,5995.43,43.13,11.51
0,36.49,-955.26,-159.75,0,0,0,0,34569088416.0,0.04,-2330.9609370000035,0,0,-34856.47,37861.59,6041.94,42.72,11.23
0,42.25,-958.23,-135.15,0,0,0,0,30981015184.0,0.04,1120.8203130000038,0,0,-40485.74,37563.35,6041.36,42.19,10.73
0,44.81,-907.14,-44.13,0,0,0,0,33903704907.0,0.04,532.3984370000035,0,0,-40646.13,37263.14,6013.09,41.66,10.13
0,40.58,-949.63,-107.53,0,0,0,0,30882994649.0,0.04,-1158.7929689999946,0,0,-38535.84,36967.73,5945.77,41.17,9.41
0,37.64,-1043.49,-157.79,0,0,0,0,23895713731.0,0.04,-890.984375,0,0,-39276.65,36716.32,5835.0,40.88,8.83
0,41.49,-1044.97,-119.05,0,0,0,0,27002760110.0,0.04,755.828125,0,0,-43352.93,36490.96,5753.48,40.74,8.57
0,41.8,-1029.41,-77.74,0,0,0,0,32922642426.0,0.04,57.140625,0,0,-43025.56,36220.76,5672.48,40.43,8.1
0,38.93,-1067.63,-108.62,0,0,0,0,27326943244.0,0.04,-777.65625,0,0,-41567.35,35968.28,5577.85,40.2,7.72
0,48.44,-930.01,-5.4,0,0,0,0,36754404490.0,0.04,1950.359375,0,0,-45052.08,35693.7,5464.19,39.89,7.18
0,38.18,-1060.74,-164.35,0,0,0,0,43106256317.0,0.04,-3120.605469000002,0,0,-40497.11,35418.46,5325.61,39.59,6.56
0,36.74,-1193.69,-222.44,0,0,0,0,37795577489.0,0.04,-532.2617190000019,0,0,-43861.0,35161.91,5204.68,39.39,6.19
0,35.3,-1327.25,-195.0,0,0,0,0,24375896406.0,0.04,-540.5507809999981,0,0,-46855.98,34967.88,5119.7,39.46,6.31
0,31.72,-1531.85,-193.49,0,0,0,0,36763041910.0,0.05,-1443.675780999998,0,0,-48586.75,34765.44,5019.71,39.5,6.37
0,24.68,-1974.81,-227.0,0,0,0,0,63355494961.0,0.06,-3763.0625,1,0,-48736.1,34567.52,4955.79,39.54,6.4
0,28.0,-2241.45,-171.94,0,0,0,0,59811038817.0,0.06,749.251952999999,1,0,-62758.8,34359.81,4870.54,39.54,6.41
1,24.64,-2591.26,-163.08,0,0,0,0,70388855818.0,0.07,-2079.828125,1,0,-63842.03,34144.67,4807.55,39.51,6.39
0,25.15,-2826.91,-150.23,0,0,0,0,66989173272.0,0.07,111.01757799999905,1,0,-71108.46,33961.7,4811.88,39.57,6.36
0,26.3,-2960.55,-101.72,0,0,0,0,42841124537.0,0.07,252.19335999999748,1,0,-77873.34,33742.61,4830.69,39.5,6.41
0,30.31,-2966.25,-85.14,0,0,0,0,28579868620.0,0.07,815.623047000001,0,0,-89909.47,33436.39,4942.97,39.19,6.69
0,35.84,-2840.87,-55.65,0,0,0,0,25835372065.0,0.06,1206.5273430000016,0,0,-101814.12,33145.76,5073.94,38.94,6.98
0,32.51,-2825.32,-58.43,0,0,0,0,32613897286.0,0.07,-1441.4570310000017,0,0,-91855.93,32850.99,5158.01,38.68,7.17
0,35.05,-2736.03,-50.12,0,0,0,0,29101473475.0,0.06,563.4492190000019,0,0,-95888.49,32522.42,5303.84,38.36,7.47
0,31.22,-2770.95,-67.01,0,0,0,0,31285268319.0,0.07,-1704.2070319999984,0,0,-86510.14,32206.92,5439.42,38.09,7.74
0,38.03,-2639.57,-49.47,0,0,0,0,33773447707.0,0.06,1593.9746090000008,0,0,-100382.74,31849.4,5578.39,37.69,8.03
0,35.39,-2595.39,-55.1,0,0,0,0,30749382605.0,0.07,-1110.3789069999984,0,0,-91860.4,31505.97,5618.9,37.38,8.02
0,36.38,-2512.73,-63.41,0,0,0,0,17274840442.0,0.06,232.36718800000017,0,0,-91415.61,31165.4,5640.35,37.08,8.0
0,40.17,-2348.22,5.22,0,0,0,0,21631532270.0,0.06,891.25,0,0,-94334.4,30840.53,5662.79,36.84,8.01
0,36.92,-2290.28,-38.0,0,0,0,0,31483454557.0,0.06,-1210.486327999999,0,0,-84550.61,30516.71,5709.97,36.63,8.08
0,39.32,-2174.37,-53.13,0,0,0,0,26616506245.0,0.06,554.4609380000002,0,0,-85504.72,30215.06,5714.25,36.54,8.08
0,39.06,-2066.22,2.55,0,0,0,0,27525063551.0,0.06,-90.77343800000017,0,0,-80696.53,29916.08,5699.07,36.45,8.08
0,38.17,-1981.48,-127.76,0,0,0,0,36774325352.0,0.06,-297.5527349999975,0,0,-75625.17,29605.32,5631.05,36.3,8.0
0,36.24,-1943.54,-162.65,0,0,0,0,36582005748.0,0.06,-623.5664060000017,0,0,-70434.1,29325.16,5625.63,36.27,8.0
0,37.24,-1876.72,-136.44,0,0,0,0,35519577634.0,0.05,192.27539099999922,0,0,-69886.94,29021.79,5580.78,36.13,7.97
0,40.61,-1752.64,-44.2,0,0,0,0,18093886409.0,0.05,426.08984300000157,0,0,-71181.29,28702.23,5512.53,35.92,7.91
0,50.89,-1453.53,226.7,0,0,0,0,39277993274.0,0.05,2283.025390999999,0,0,-73971.6,28398.85,5467.22,35.77,7.9
0,51.15,-1197.37,249.16,0,0,0,0,33538210634.0,0.05,68.44531300000017,0,0,-61250.38,28104.92,5439.94,35.65,7.93
0,43.55,-1142.03,73.31,0,0,0,0,41135817341.0,0.05,-1993.4746100000011,0,0,-49740.64,27790.17,5385.45,35.44,7.94
0,46.43,-1032.34,47.61,0,0,0,0,29083562061.0,0.05,672.5976560000017,0,0,-47930.25,27473.98,5310.09,35.23,7.94
0,43.69,-995.51,10.51,0,0,0,0,26175547452.0,0.05,-763.4160159999992,0,0,-43497.14,27171.47,5240.07,35.07,7.96
0,44.29,-945.06,-8.22,0,0,0,0,16588370958.0,0.05,126.77539099999922,0,0,-41855.29,26852.34,5053.92,34.88,7.77
0,44.65,-888.88,4.93,0,0,0,0,17264085441.0,0.05,71.54492100000061,0,0,-39688.53,26583.73,4963.16,34.86,7.77
0,51.4,-717.94,103.33,0,0,0,0,31947336829.0,0.04,1460.388672000001,0,0,-36898.86,26329.75,4866.61,34.91,7.79
0,50.42,-593.01,59.79,0,0,0,0,40770974039.0,0.05,-216.26367200000095,0,0,-29900.85,26102.47,4753.54,35.11,7.96
0,46.3,-563.44,37.15,0,0,0,0,30242059107.0,0.05,-937.125,0,0,-26084.88,25900.37,4670.97,35.38,8.12
0,45.86,-542.02,10.08,0,0,0,0,21692004719.0,0.05,-103.28125,0,0,-24854.89,25757.67,4667.37,35.76,8.14
0,41.59,-601.08,-83.96,0,0,0,0,29867476527.0,0.05,-1026.5253899999989,0,0,-24995.86,25591.07,4657.66,36.0,8.13
0,38.85,-698.17,-167.13,0,0,0,0,27246574439.0,0.05,-723.8554689999983,0,0,-27120.75,25444.09,4691.68,36.22,8.0
0,33.58,-893.78,-236.32,0,0,0,0,34163220274.0,0.05,-1610.8652340000008,0,0,-30011.91,25284.68,4732.22,36.38,7.87
0,24.15,-1377.89,-300.25,0,0,0,0,68204556440.0,0.07,-4250.189452999999,1,0,-33272.05,25135.97,4746.98,36.63,7.79
0,23.68,-1763.87,-234.45,0,0,0,0,50913575242.0,0.07,-281.1933590000008,1,0,-41763.02,24979.72,4737.67,36.86,7.81
0,25.71,-2016.96,-167.56,0,0,0,0,54912007015.0,0.08,376.109375,1,0,-51853.56,24808.1,4694.13,37.04,7.9
1,21.94,-2367.07,-137.65,0,0,0,0,31183975654.0,0.09,-2194.654297000001,1,0,-51940.88,24665.93,4669.76,37.3,8.02
1,22.44,-2607.23,-116.07,0,0,0,0,27132421514.0,0.08,85.76367200000095,1,0,-58518.34,24507.79,4634.65,37.49,8.1
1,20.18,-2881.65,-115.52,0,0,0,0,42009436760.0,0.09,-1455.7832030000027,1,0,-58164.11,24405.58,4608.88,37.91,8.42
1,28.39,-2941.32,-89.27,0,0,0,0,35329942625.0,0.09,1542.3691400000025,1,0,-83497.75,24292.06,4545.77,38.29,8.94
1,28.63,-2950.85,-69.8,0,0,0,0,30818458597.0,0.09,46.16601500000252,1,0,-84470.8,24194.21,4502.38,38.69,9.35
1,29.23,-2915.83,-54.85,0,0,0,0,28970212744.0,0.09,116.30273400000078,1,0,-85241.37,24091.46,4452.09,39.07,9.72
1,27.59,-2912.89,-61.15,0,0,0,0,28574793478.0,0.09,-732.3847659999992,1,0,-80352.46,23966.73,4380.58,39.33,9.97
1,33.7,-2789.73,-45.82,0,0,0,0,26188097173.0,0.08,1099.269530999998,0,0,-94016.05,23857.98,4333.13,39.62,10.14
1,34.49,-2649.82,-27.85,0,0,0,0,24957784918.0,0.08,147.00781199999983,0,0,-91395.35,23742.47,4269.46,39.88,10.33
0,36.02,-2488.41,-7.02,0,0,0,0,18372538715.0,0.07,268.7285159999992,0,0,-89623.82,23608.03,4211.87,40.0,10.37
1,34.5,-2371.49,21.06,0,0,0,0,18027170497.0,0.07,-469.19921899999827,0,0,-81812.38,23476.43,4157.15,40.12,10.39
1,33.56,-2276.14,13.41,0,0,0,0,20965695707.0,0.07,-292.7597650000025,0,0,-76392.62,23383.04,4103.14,40.45,10.58
1,32.1,-2211.78,-21.56,0,0,0,0,21381535161.0,0.07,-450.91015600000173,0,0,-70999.34,23301.55,4042.38,40.84,10.89
